"x"
"10064"	"ENSDNOG00000015637"
"10065"	"ENSDNOG00000015641"
"10066"	"ENSDNOG00000015644"
"10067"	"ENSDNOG00000032210"
"10068"	"ENSDNOG00000033902"
"10069"	"ENSDNOG00000038321"
"10070"	"ENSDNOG00000039173"
"10071"	"ENSDNOG00000017059"
"10072"	"ENSDNOG00000031883"
"10073"	"ENSDNOG00000046908"
"10074"	"ENSDNOG00000016647"
"10075"	"ENSDNOG00000039101"
"10076"	"ENSDNOG00000036078"
"10077"	"ENSDNOG00000002320"
"10078"	"ENSDNOG00000031352"
"10079"	"ENSDNOG00000045007"
"10080"	"ENSDNOG00000032408"
"10081"	"ENSDNOG00000006166"
"10082"	"ENSDNOG00000044674"
"10083"	"ENSDNOG00000012826"
"10084"	"ENSDNOG00000019332"
"10085"	"ENSDNOG00000007200"
"10086"	"ENSDNOG00000052105"
"10087"	"ENSDNOG00000048986"
"10088"	"ENSDNOG00000003715"
"10089"	"ENSDNOG00000001002"
"10090"	"ENSDNOG00000052798"
"10091"	"ENSDNOG00000033098"
"10092"	"ENSDNOG00000040013"
"10093"	"ENSDNOG00000026039"
"10094"	"ENSDNOG00000036946"
"10095"	"ENSDNOG00000048445"
"10096"	"ENSDNOG00000027171"
"10097"	"ENSDNOG00000032485"
"10098"	"ENSDNOG00000028449"
"10099"	"ENSDNOG00000040851"
"10100"	"ENSDNOG00000030597"
"10101"	"ENSDNOG00000032581"
"10102"	"ENSDNOG00000038278"
"10103"	"ENSDNOG00000048984"
"10104"	"ENSDNOG00000023824"
"10105"	"ENSDNOG00000047127"
"10106"	"ENSDNOG00000032141"
"10107"	"ENSDNOG00000047946"
"10108"	"ENSDNOG00000047842"
"10109"	"ENSDNOG00000050433"
"10110"	"ENSDNOG00000009538"
"10111"	"ENSDNOG00000036942"
"10112"	"ENSDNOG00000003425"
"10113"	"ENSDNOG00000029566"
"10114"	"ENSDNOG00000041927"
"10115"	"ENSDNOG00000046790"
"10116"	"ENSDNOG00000030855"
"10117"	"ENSDNOG00000032576"
"10118"	"ENSDNOG00000019473"
"10119"	"ENSDNOG00000013217"
"10120"	"ENSDNOG00000026664"
"10121"	"ENSDNOG00000019294"
"10122"	"ENSDNOG00000039698"
"10123"	"ENSDNOG00000036032"
"10124"	"ENSDNOG00000034429"
"10125"	"ENSDNOG00000035934"
"10126"	"ENSDNOG00000049724"
"10127"	"ENSDNOG00000045305"
"10128"	"ENSDNOG00000047511"
"10129"	"ENSDNOG00000033108"
"10130"	"ENSDNOG00000042405"
"10131"	"ENSDNOG00000050076"
"10132"	"ENSDNOG00000051167"
"10133"	"ENSDNOG00000052748"
"10134"	"ENSDNOG00000047005"
"10135"	"ENSDNOG00000042973"
"10136"	"ENSDNOG00000051748"
"10137"	"ENSDNOG00000035273"
"10138"	"ENSDNOG00000047261"
"10139"	"ENSDNOG00000029828"
"10140"	"ENSDNOG00000041333"
"10141"	"ENSDNOG00000044776"
"10142"	"ENSDNOG00000036291"
"10143"	"ENSDNOG00000016645"
"10144"	"ENSDNOG00000028212"
"10145"	"ENSDNOG00000037067"
"10146"	"ENSDNOG00000045530"
"10147"	"ENSDNOG00000031774"
"10148"	"ENSDNOG00000044171"
"10149"	"ENSDNOG00000052369"
"10150"	"ENSDNOG00000049985"
"10151"	"ENSDNOG00000043612"
"10152"	"ENSDNOG00000030464"
"10153"	"ENSDNOG00000052932"
"10154"	"ENSDNOG00000000217"
"10155"	"ENSDNOG00000039737"
"10156"	"ENSDNOG00000046548"
"10157"	"ENSDNOG00000029778"
"10158"	"ENSDNOG00000051472"
"10159"	"ENSDNOG00000046821"
"10160"	"ENSDNOG00000052203"
"10161"	"ENSDNOG00000043726"
"10162"	"ENSDNOG00000041716"
"10163"	"ENSDNOG00000048310"
"10164"	"ENSDNOG00000050237"
"10165"	"ENSDNOG00000015852"
"10166"	"ENSDNOG00000050863"
"10167"	"ENSDNOG00000046816"
"10168"	"ENSDNOG00000031656"
"10169"	"ENSDNOG00000038935"
"10170"	"ENSDNOG00000006717"
"10171"	"ENSDNOG00000006747"
"10172"	"ENSDNOG00000048742"
"10173"	"ENSDNOG00000052025"
"10174"	"ENSDNOG00000049713"
"10175"	"ENSDNOG00000046047"
"10176"	"ENSDNOG00000051695"
"10177"	"ENSDNOG00000041728"
"10178"	"ENSDNOG00000050672"
"10179"	"ENSDNOG00000049903"
"10180"	"ENSDNOG00000046571"
"10181"	"ENSDNOG00000007281"
"10182"	"ENSDNOG00000007255"
"10183"	"ENSDNOG00000034006"
"10184"	"ENSDNOG00000012035"
"10185"	"ENSDNOG00000047880"
"10186"	"ENSDNOG00000041691"
"10187"	"ENSDNOG00000049317"
"10188"	"ENSDNOG00000016331"
"10189"	"ENSDNOG00000016327"
"10190"	"ENSDNOG00000048029"
"10191"	"ENSDNOG00000016324"
"10192"	"ENSDNOG00000052933"
"10193"	"ENSDNOG00000051194"
"10194"	"ENSDNOG00000009411"
"10195"	"ENSDNOG00000030462"
"10196"	"ENSDNOG00000032298"
"10197"	"ENSDNOG00000036728"
"10198"	"ENSDNOG00000047269"
"10199"	"ENSDNOG00000013508"
"10200"	"ENSDNOG00000039271"
"10201"	"ENSDNOG00000041433"
"10202"	"ENSDNOG00000037942"
"10203"	"ENSDNOG00000032467"
"10204"	"ENSDNOG00000048629"
"10205"	"ENSDNOG00000011872"
"10206"	"ENSDNOG00000049801"
"10207"	"ENSDNOG00000048257"
"10208"	"ENSDNOG00000044012"
"10209"	"ENSDNOG00000015612"
"10210"	"ENSDNOG00000035471"
"10211"	"ENSDNOG00000041814"
"10212"	"ENSDNOG00000006577"
"10213"	"ENSDNOG00000051579"
"10214"	"ENSDNOG00000005753"
"10215"	"ENSDNOG00000050624"
"10216"	"ENSDNOG00000000076"
"10217"	"ENSDNOG00000039199"
"10218"	"ENSDNOG00000028645"
"10219"	"ENSDNOG00000036804"
"10220"	"ENSDNOG00000028999"
"10221"	"ENSDNOG00000032020"
"10222"	"ENSDNOG00000012429"
"10223"	"ENSDNOG00000012407"
"10224"	"ENSDNOG00000001384"
"10225"	"ENSDNOG00000035505"
"10226"	"ENSDNOG00000029584"
"10227"	"ENSDNOG00000028115"
"10228"	"ENSDNOG00000027756"
"10229"	"ENSDNOG00000030534"
"10230"	"ENSDNOG00000014541"
"10231"	"ENSDNOG00000027111"
"10232"	"ENSDNOG00000049977"
"10233"	"ENSDNOG00000042592"
"10234"	"ENSDNOG00000049063"
"10235"	"ENSDNOG00000040894"
"10236"	"ENSDNOG00000039600"
"10237"	"ENSDNOG00000047780"
"10238"	"ENSDNOG00000047012"
"10239"	"ENSDNOG00000005094"
"10240"	"ENSDNOG00000038873"
"10241"	"ENSDNOG00000011955"
"10242"	"ENSDNOG00000047232"
"10243"	"ENSDNOG00000043653"
"10244"	"ENSDNOG00000015743"
"10245"	"ENSDNOG00000031396"
"10246"	"ENSDNOG00000044024"
"10247"	"ENSDNOG00000025822"
"10248"	"ENSDNOG00000039526"
"10249"	"ENSDNOG00000038917"
"10250"	"ENSDNOG00000035399"
"10251"	"ENSDNOG00000048000"
"10252"	"ENSDNOG00000047290"
"10253"	"ENSDNOG00000031722"
"10254"	"ENSDNOG00000032987"
"10255"	"ENSDNOG00000052522"
"10256"	"ENSDNOG00000033660"
"10257"	"ENSDNOG00000038208"
"10258"	"ENSDNOG00000052338"
"10259"	"ENSDNOG00000002029"
"10260"	"ENSDNOG00000050798"
"10261"	"ENSDNOG00000019662"
"10262"	"ENSDNOG00000001802"
"10263"	"ENSDNOG00000030670"
"10264"	"ENSDNOG00000047729"
"10265"	"ENSDNOG00000036531"
"10266"	"ENSDNOG00000042064"
"10267"	"ENSDNOG00000012345"
"10268"	"ENSDNOG00000049695"
"10269"	"ENSDNOG00000032702"
"10270"	"ENSDNOG00000046175"
"10271"	"ENSDNOG00000041721"
"10272"	"ENSDNOG00000007818"
"10273"	"ENSDNOG00000042830"
"10274"	"ENSDNOG00000038899"
"10275"	"ENSDNOG00000026776"
"10276"	"ENSDNOG00000015985"
"10277"	"ENSDNOG00000015999"
"10278"	"ENSDNOG00000051112"
"10279"	"ENSDNOG00000052421"
"10280"	"ENSDNOG00000008711"
"10281"	"ENSDNOG00000011171"
"10282"	"ENSDNOG00000030992"
"10283"	"ENSDNOG00000004919"
"10284"	"ENSDNOG00000033399"
"10285"	"ENSDNOG00000047443"
"10286"	"ENSDNOG00000040264"
"10287"	"ENSDNOG00000038429"
"10288"	"ENSDNOG00000011912"
"10289"	"ENSDNOG00000039947"
"10290"	"ENSDNOG00000037368"
"10291"	"ENSDNOG00000047011"
"10292"	"ENSDNOG00000047263"
"10293"	"ENSDNOG00000019312"
"10294"	"ENSDNOG00000009915"
"10295"	"ENSDNOG00000010088"
"10296"	"ENSDNOG00000010119"
"10297"	"ENSDNOG00000018769"
"10298"	"ENSDNOG00000034215"
"10299"	"ENSDNOG00000043601"
"10300"	"ENSDNOG00000044488"
"10301"	"ENSDNOG00000052946"
"10302"	"ENSDNOG00000019444"
"10303"	"ENSDNOG00000016171"
"10304"	"ENSDNOG00000019239"
"10305"	"ENSDNOG00000038791"
"10306"	"ENSDNOG00000045416"
"10307"	"ENSDNOG00000049005"
"10308"	"ENSDNOG00000039264"
"10309"	"ENSDNOG00000001818"
"10310"	"ENSDNOG00000018466"
"10311"	"ENSDNOG00000034301"
"10312"	"ENSDNOG00000032961"
"10313"	"ENSDNOG00000036637"
"10314"	"ENSDNOG00000014588"
"10315"	"ENSDNOG00000047591"
"10316"	"ENSDNOG00000001032"
"10317"	"ENSDNOG00000001034"
"10318"	"ENSDNOG00000001037"
"10319"	"ENSDNOG00000028527"
"10320"	"ENSDNOG00000044032"
"10321"	"ENSDNOG00000026263"
"10322"	"ENSDNOG00000001038"
"10323"	"ENSDNOG00000012421"
"10324"	"ENSDNOG00000005278"
"10325"	"ENSDNOG00000049012"
"10326"	"ENSDNOG00000023803"
"10327"	"ENSDNOG00000023801"
"10328"	"ENSDNOG00000033582"
"10329"	"ENSDNOG00000006278"
"10330"	"ENSDNOG00000041885"
"10331"	"ENSDNOG00000012005"
"10332"	"ENSDNOG00000007776"
"10333"	"ENSDNOG00000030297"
"10334"	"ENSDNOG00000033443"
"10335"	"ENSDNOG00000036524"
"10336"	"ENSDNOG00000041329"
"10337"	"ENSDNOG00000051231"
"10338"	"ENSDNOG00000001258"
"10339"	"ENSDNOG00000017693"
"10340"	"ENSDNOG00000019727"
"10341"	"ENSDNOG00000019728"
"10342"	"ENSDNOG00000035341"
"10343"	"ENSDNOG00000040082"
"10344"	"ENSDNOG00000039183"
"10345"	"ENSDNOG00000052583"
"10346"	"ENSDNOG00000049693"
"10347"	"ENSDNOG00000036148"
"10348"	"ENSDNOG00000013709"
"10349"	"ENSDNOG00000037005"
"10350"	"ENSDNOG00000048774"
"10351"	"ENSDNOG00000044887"
"10352"	"ENSDNOG00000006126"
"10353"	"ENSDNOG00000000201"
"10354"	"ENSDNOG00000036200"
"10355"	"ENSDNOG00000033173"
"10356"	"ENSDNOG00000016557"
"10357"	"ENSDNOG00000015801"
"10358"	"ENSDNOG00000041736"
"10359"	"ENSDNOG00000007023"
"10360"	"ENSDNOG00000047534"
"10361"	"ENSDNOG00000037179"
"10362"	"ENSDNOG00000043706"
"10363"	"ENSDNOG00000032902"
"10364"	"ENSDNOG00000047735"
"10365"	"ENSDNOG00000044016"
"10366"	"ENSDNOG00000031116"
"10367"	"ENSDNOG00000046026"
"10368"	"ENSDNOG00000040838"
"10369"	"ENSDNOG00000048474"
"10370"	"ENSDNOG00000015930"
"10371"	"ENSDNOG00000025137"
"10372"	"ENSDNOG00000049491"
"10373"	"ENSDNOG00000042383"
"10374"	"ENSDNOG00000030482"
"10375"	"ENSDNOG00000047777"
"10376"	"ENSDNOG00000052185"
"10377"	"ENSDNOG00000052376"
"10378"	"ENSDNOG00000042429"
"10379"	"ENSDNOG00000026488"
"10380"	"ENSDNOG00000048699"
"10381"	"ENSDNOG00000041931"
"10382"	"ENSDNOG00000050955"
"10383"	"ENSDNOG00000032440"
"10384"	"ENSDNOG00000008453"
"10385"	"ENSDNOG00000003455"
"10386"	"ENSDNOG00000041058"
"10387"	"ENSDNOG00000006823"
"10388"	"ENSDNOG00000027317"
"10389"	"ENSDNOG00000025463"
"10390"	"ENSDNOG00000041309"
"10391"	"ENSDNOG00000040636"
"10392"	"ENSDNOG00000002404"
"10393"	"ENSDNOG00000018444"
"10394"	"ENSDNOG00000029155"
"10395"	"ENSDNOG00000010392"
"10396"	"ENSDNOG00000014666"
"10397"	"ENSDNOG00000034942"
"10398"	"ENSDNOG00000044541"
"10399"	"ENSDNOG00000001994"
"10400"	"ENSDNOG00000041912"
"10401"	"ENSDNOG00000001996"
"10402"	"ENSDNOG00000014078"
"10403"	"ENSDNOG00000016869"
"10404"	"ENSDNOG00000005527"
"10405"	"ENSDNOG00000016896"
"10406"	"ENSDNOG00000044825"
"10407"	"ENSDNOG00000035279"
"10408"	"ENSDNOG00000045954"
"10409"	"ENSDNOG00000038575"
"10410"	"ENSDNOG00000043302"
"10411"	"ENSDNOG00000043096"
"10412"	"ENSDNOG00000007914"
"10413"	"ENSDNOG00000040110"
"10414"	"ENSDNOG00000031236"
"10415"	"ENSDNOG00000017460"
"10416"	"ENSDNOG00000048842"
"10417"	"ENSDNOG00000007479"
"10418"	"ENSDNOG00000042481"
"10419"	"ENSDNOG00000032206"
"10420"	"ENSDNOG00000051486"
"10421"	"ENSDNOG00000033940"
"10422"	"ENSDNOG00000045744"
"10423"	"ENSDNOG00000045603"
"10424"	"ENSDNOG00000044140"
"10425"	"ENSDNOG00000047698"
"10426"	"ENSDNOG00000035081"
"10427"	"ENSDNOG00000043095"
"10428"	"ENSDNOG00000000880"
"10429"	"ENSDNOG00000011580"
"10430"	"ENSDNOG00000011593"
"10431"	"ENSDNOG00000050915"
"10432"	"ENSDNOG00000038842"
"10433"	"ENSDNOG00000004123"
"10434"	"ENSDNOG00000001593"
"10435"	"ENSDNOG00000047713"
"10436"	"ENSDNOG00000034811"
"10437"	"ENSDNOG00000046801"
"10438"	"ENSDNOG00000010050"
"10439"	"ENSDNOG00000002589"
"10440"	"ENSDNOG00000015409"
"10441"	"ENSDNOG00000001565"
"10442"	"ENSDNOG00000018046"
"10443"	"ENSDNOG00000001334"
"10444"	"ENSDNOG00000034859"
"10445"	"ENSDNOG00000031699"
"10446"	"ENSDNOG00000043507"
"10447"	"ENSDNOG00000050229"
"10448"	"ENSDNOG00000006012"
"10449"	"ENSDNOG00000049413"
"10450"	"ENSDNOG00000047619"
"10451"	"ENSDNOG00000028964"
"10452"	"ENSDNOG00000008269"
"10453"	"ENSDNOG00000051458"
"10454"	"ENSDNOG00000047188"
"10455"	"ENSDNOG00000025675"
"10456"	"ENSDNOG00000052279"
"10457"	"ENSDNOG00000007600"
"10458"	"ENSDNOG00000007609"
"10459"	"ENSDNOG00000009944"
"10460"	"ENSDNOG00000051733"
"10461"	"ENSDNOG00000043021"
"10462"	"ENSDNOG00000014017"
"10463"	"ENSDNOG00000037582"
"10464"	"ENSDNOG00000032355"
"10465"	"ENSDNOG00000015669"
"10466"	"ENSDNOG00000052084"
"10467"	"ENSDNOG00000034403"
"10468"	"ENSDNOG00000045583"
"10469"	"ENSDNOG00000031771"
"10470"	"ENSDNOG00000051697"
"10471"	"ENSDNOG00000036433"
"10472"	"ENSDNOG00000004517"
"10473"	"ENSDNOG00000045481"
"10474"	"ENSDNOG00000051178"
"10475"	"ENSDNOG00000034532"
"10476"	"ENSDNOG00000039598"
"10477"	"ENSDNOG00000005877"
"10478"	"ENSDNOG00000048050"
"10479"	"ENSDNOG00000042243"
"10480"	"ENSDNOG00000001899"
"10481"	"ENSDNOG00000028416"
"10482"	"ENSDNOG00000027167"
"10483"	"ENSDNOG00000052119"
"10484"	"ENSDNOG00000003126"
"10485"	"ENSDNOG00000016052"
"10486"	"ENSDNOG00000026557"
"10487"	"ENSDNOG00000004648"
"10488"	"ENSDNOG00000050463"
"10489"	"ENSDNOG00000029766"
"10490"	"ENSDNOG00000028454"
"10491"	"ENSDNOG00000037723"
"10492"	"ENSDNOG00000052372"
"10493"	"ENSDNOG00000039771"
"10494"	"ENSDNOG00000005363"
"10495"	"ENSDNOG00000043411"
"10496"	"ENSDNOG00000044909"
"10497"	"ENSDNOG00000049247"
"10498"	"ENSDNOG00000044110"
"10499"	"ENSDNOG00000039753"
"10500"	"ENSDNOG00000034598"
"10501"	"ENSDNOG00000052072"
"10502"	"ENSDNOG00000031375"
"10503"	"ENSDNOG00000028471"
"10504"	"ENSDNOG00000034829"
"10505"	"ENSDNOG00000008161"
"10506"	"ENSDNOG00000046231"
"10507"	"ENSDNOG00000002541"
"10508"	"ENSDNOG00000042729"
"10509"	"ENSDNOG00000052511"
"10510"	"ENSDNOG00000014337"
"10511"	"ENSDNOG00000018447"
"10512"	"ENSDNOG00000051193"
"10513"	"ENSDNOG00000018450"
"10514"	"ENSDNOG00000033107"
"10515"	"ENSDNOG00000037258"
"10516"	"ENSDNOG00000014958"
"10517"	"ENSDNOG00000014116"
"10518"	"ENSDNOG00000028267"
"10519"	"ENSDNOG00000045277"
"10520"	"ENSDNOG00000014174"
"10521"	"ENSDNOG00000038827"
"10522"	"ENSDNOG00000014192"
"10523"	"ENSDNOG00000048239"
"10524"	"ENSDNOG00000039061"
"10525"	"ENSDNOG00000009762"
"10526"	"ENSDNOG00000009777"
"10527"	"ENSDNOG00000036397"
"10528"	"ENSDNOG00000052689"
"10529"	"ENSDNOG00000009727"
"10530"	"ENSDNOG00000013017"
"10531"	"ENSDNOG00000015147"
"10532"	"ENSDNOG00000015148"
"10533"	"ENSDNOG00000015171"
"10534"	"ENSDNOG00000049587"
"10535"	"ENSDNOG00000037453"
"10536"	"ENSDNOG00000000875"
"10537"	"ENSDNOG00000017296"
"10538"	"ENSDNOG00000046249"
"10539"	"ENSDNOG00000044114"
"10540"	"ENSDNOG00000043420"
"10541"	"ENSDNOG00000048946"
"10542"	"ENSDNOG00000038674"
"10543"	"ENSDNOG00000044520"
"10544"	"ENSDNOG00000006811"
"10545"	"ENSDNOG00000012057"
"10546"	"ENSDNOG00000000653"
"10547"	"ENSDNOG00000027623"
"10548"	"ENSDNOG00000033534"
"10549"	"ENSDNOG00000045540"
"10550"	"ENSDNOG00000000779"
"10551"	"ENSDNOG00000032373"
"10552"	"ENSDNOG00000032481"
"10553"	"ENSDNOG00000050388"
"10554"	"ENSDNOG00000031519"
"10555"	"ENSDNOG00000051185"
"10556"	"ENSDNOG00000045575"
"10557"	"ENSDNOG00000049080"
"10558"	"ENSDNOG00000050101"
"10559"	"ENSDNOG00000035109"
"10560"	"ENSDNOG00000001688"
"10561"	"ENSDNOG00000001686"
"10562"	"ENSDNOG00000047393"
"10563"	"ENSDNOG00000014974"
"10564"	"ENSDNOG00000014963"
"10565"	"ENSDNOG00000004797"
"10566"	"ENSDNOG00000041396"
"10567"	"ENSDNOG00000027300"
"10568"	"ENSDNOG00000042244"
"10569"	"ENSDNOG00000051773"
"10570"	"ENSDNOG00000026993"
"10571"	"ENSDNOG00000040943"
"10572"	"ENSDNOG00000045754"
"10573"	"ENSDNOG00000008684"
"10574"	"ENSDNOG00000016631"
"10575"	"ENSDNOG00000002660"
"10576"	"ENSDNOG00000006421"
"10577"	"ENSDNOG00000037786"
"10578"	"ENSDNOG00000009190"
"10579"	"ENSDNOG00000046004"
"10580"	"ENSDNOG00000052537"
"10581"	"ENSDNOG00000004102"
"10582"	"ENSDNOG00000003230"
"10583"	"ENSDNOG00000041201"
"10584"	"ENSDNOG00000048920"
"10585"	"ENSDNOG00000046482"
"10586"	"ENSDNOG00000050117"
"10587"	"ENSDNOG00000036549"
"10588"	"ENSDNOG00000039093"
"10589"	"ENSDNOG00000049966"
"10590"	"ENSDNOG00000000252"
"10591"	"ENSDNOG00000000138"
"10592"	"ENSDNOG00000004043"
"10593"	"ENSDNOG00000038923"
"10594"	"ENSDNOG00000034578"
"10595"	"ENSDNOG00000032450"
"10596"	"ENSDNOG00000018160"
"10597"	"ENSDNOG00000017448"
"10598"	"ENSDNOG00000048454"
"10599"	"ENSDNOG00000010984"
"10600"	"ENSDNOG00000018069"
"10601"	"ENSDNOG00000045383"
"10602"	"ENSDNOG00000033278"
"10603"	"ENSDNOG00000030685"
"10604"	"ENSDNOG00000040007"
"10605"	"ENSDNOG00000048923"
"10606"	"ENSDNOG00000031449"
"10607"	"ENSDNOG00000031121"
"10608"	"ENSDNOG00000038716"
"10609"	"ENSDNOG00000035881"
"10610"	"ENSDNOG00000050719"
"10611"	"ENSDNOG00000006652"
"10612"	"ENSDNOG00000037938"
"10613"	"ENSDNOG00000030311"
"10614"	"ENSDNOG00000049390"
"10615"	"ENSDNOG00000052160"
"10616"	"ENSDNOG00000049487"
"10617"	"ENSDNOG00000031686"
"10618"	"ENSDNOG00000040662"
"10619"	"ENSDNOG00000031245"
"10620"	"ENSDNOG00000047590"
"10621"	"ENSDNOG00000030312"
"10622"	"ENSDNOG00000038279"
"10623"	"ENSDNOG00000027629"
"10624"	"ENSDNOG00000009474"
"10625"	"ENSDNOG00000030282"
"10626"	"ENSDNOG00000016987"
"10627"	"ENSDNOG00000016984"
"10628"	"ENSDNOG00000040745"
"10629"	"ENSDNOG00000046498"
"10630"	"ENSDNOG00000038289"
"10631"	"ENSDNOG00000046500"
"10632"	"ENSDNOG00000052015"
"10633"	"ENSDNOG00000051710"
"10634"	"ENSDNOG00000041218"
"10635"	"ENSDNOG00000000706"
"10636"	"ENSDNOG00000031190"
"10637"	"ENSDNOG00000050245"
"10638"	"ENSDNOG00000031713"
"10639"	"ENSDNOG00000041460"
"10640"	"ENSDNOG00000038438"
"10641"	"ENSDNOG00000031432"
"10642"	"ENSDNOG00000033746"
"10643"	"ENSDNOG00000037235"
"10644"	"ENSDNOG00000038646"
"10645"	"ENSDNOG00000039258"
"10646"	"ENSDNOG00000037754"
"10647"	"ENSDNOG00000051223"
"10648"	"ENSDNOG00000052449"
"10649"	"ENSDNOG00000034049"
"10650"	"ENSDNOG00000030082"
"10651"	"ENSDNOG00000049861"
"10652"	"ENSDNOG00000045822"
"10653"	"ENSDNOG00000005030"
"10654"	"ENSDNOG00000036947"
"10655"	"ENSDNOG00000004771"
"10656"	"ENSDNOG00000003326"
"10657"	"ENSDNOG00000016410"
"10658"	"ENSDNOG00000042509"
"10659"	"ENSDNOG00000042252"
"10660"	"ENSDNOG00000041818"
"10661"	"ENSDNOG00000031305"
"10662"	"ENSDNOG00000051360"
"10663"	"ENSDNOG00000047330"
"10664"	"ENSDNOG00000019383"
"10665"	"ENSDNOG00000036626"
"10666"	"ENSDNOG00000030292"
"10667"	"ENSDNOG00000052758"
"10668"	"ENSDNOG00000044358"
"10669"	"ENSDNOG00000052640"
"10670"	"ENSDNOG00000052935"
"10671"	"ENSDNOG00000038257"
"10672"	"ENSDNOG00000037228"
"10673"	"ENSDNOG00000009992"
"10674"	"ENSDNOG00000004726"
"10675"	"ENSDNOG00000033160"
"10676"	"ENSDNOG00000046895"
"10677"	"ENSDNOG00000032530"
"10678"	"ENSDNOG00000037484"
"10679"	"ENSDNOG00000029361"
"10680"	"ENSDNOG00000051389"
"10681"	"ENSDNOG00000052718"
"10682"	"ENSDNOG00000050362"
"10683"	"ENSDNOG00000051578"
"10684"	"ENSDNOG00000014714"
"10685"	"ENSDNOG00000051321"
"10686"	"ENSDNOG00000002206"
"10687"	"ENSDNOG00000000721"
"10688"	"ENSDNOG00000047078"
"10689"	"ENSDNOG00000017252"
"10690"	"ENSDNOG00000017257"
"10691"	"ENSDNOG00000017259"
"10692"	"ENSDNOG00000046935"
"10693"	"ENSDNOG00000029382"
"10694"	"ENSDNOG00000003916"
"10695"	"ENSDNOG00000028996"
"10696"	"ENSDNOG00000015132"
"10697"	"ENSDNOG00000015134"
"10698"	"ENSDNOG00000047151"
"10699"	"ENSDNOG00000035487"
"10700"	"ENSDNOG00000044618"
"10701"	"ENSDNOG00000047773"
"10702"	"ENSDNOG00000048203"
"10703"	"ENSDNOG00000050410"
"10704"	"ENSDNOG00000043542"
"10705"	"ENSDNOG00000013931"
"10706"	"ENSDNOG00000049931"
"10707"	"ENSDNOG00000006785"
"10708"	"ENSDNOG00000006803"
"10709"	"ENSDNOG00000014886"
"10710"	"ENSDNOG00000051040"
"10711"	"ENSDNOG00000009131"
"10712"	"ENSDNOG00000041777"
"10713"	"ENSDNOG00000005632"
"10714"	"ENSDNOG00000033518"
"10715"	"ENSDNOG00000050761"
"10716"	"ENSDNOG00000044345"
"10717"	"ENSDNOG00000044627"
"10718"	"ENSDNOG00000011346"
"10719"	"ENSDNOG00000001408"
"10720"	"ENSDNOG00000044333"
"10721"	"ENSDNOG00000042208"
"10722"	"ENSDNOG00000041188"
"10723"	"ENSDNOG00000011023"
"10724"	"ENSDNOG00000051657"
"10725"	"ENSDNOG00000039726"
"10726"	"ENSDNOG00000032724"
"10727"	"ENSDNOG00000032243"
"10728"	"ENSDNOG00000035928"
"10729"	"ENSDNOG00000046993"
"10730"	"ENSDNOG00000045078"
"10731"	"ENSDNOG00000050275"
"10732"	"ENSDNOG00000034618"
"10733"	"ENSDNOG00000049051"
"10734"	"ENSDNOG00000034712"
"10735"	"ENSDNOG00000031611"
"10736"	"ENSDNOG00000048151"
"10737"	"ENSDNOG00000030217"
"10738"	"ENSDNOG00000041549"
"10739"	"ENSDNOG00000014596"
"10740"	"ENSDNOG00000041809"
"10741"	"ENSDNOG00000037409"
"10742"	"ENSDNOG00000051870"
"10743"	"ENSDNOG00000032308"
"10744"	"ENSDNOG00000028834"
"10745"	"ENSDNOG00000049568"
"10746"	"ENSDNOG00000034321"
"10747"	"ENSDNOG00000003453"
"10748"	"ENSDNOG00000003448"
"10749"	"ENSDNOG00000006124"
"10750"	"ENSDNOG00000045422"
"10751"	"ENSDNOG00000030561"
"10752"	"ENSDNOG00000037736"
"10753"	"ENSDNOG00000036307"
"10754"	"ENSDNOG00000043007"
"10755"	"ENSDNOG00000051212"
"10756"	"ENSDNOG00000029505"
"10757"	"ENSDNOG00000000896"
"10758"	"ENSDNOG00000038859"
"10759"	"ENSDNOG00000051598"
"10760"	"ENSDNOG00000015047"
"10761"	"ENSDNOG00000029751"
"10762"	"ENSDNOG00000031533"
"10763"	"ENSDNOG00000032197"
"10764"	"ENSDNOG00000051744"
"10765"	"ENSDNOG00000027781"
"10766"	"ENSDNOG00000048957"
"10767"	"ENSDNOG00000016056"
"10768"	"ENSDNOG00000044097"
"10769"	"ENSDNOG00000045510"
"10770"	"ENSDNOG00000038583"
"10771"	"ENSDNOG00000026507"
"10772"	"ENSDNOG00000032592"
"10773"	"ENSDNOG00000045102"
"10774"	"ENSDNOG00000013285"
"10775"	"ENSDNOG00000027876"
"10776"	"ENSDNOG00000030199"
"10777"	"ENSDNOG00000040482"
"10778"	"ENSDNOG00000051329"
"10779"	"ENSDNOG00000004209"
"10780"	"ENSDNOG00000032328"
"10781"	"ENSDNOG00000008595"
"10782"	"ENSDNOG00000031110"
"10783"	"ENSDNOG00000042562"
"10784"	"ENSDNOG00000034385"
"10785"	"ENSDNOG00000032842"
"10786"	"ENSDNOG00000048513"
"10787"	"ENSDNOG00000015072"
"10788"	"ENSDNOG00000030449"
"10789"	"ENSDNOG00000015101"
"10790"	"ENSDNOG00000009173"
"10791"	"ENSDNOG00000016994"
"10792"	"ENSDNOG00000032307"
"10793"	"ENSDNOG00000051094"
"10794"	"ENSDNOG00000045042"
"10795"	"ENSDNOG00000003071"
"10796"	"ENSDNOG00000047662"
"10797"	"ENSDNOG00000050662"
"10798"	"ENSDNOG00000051627"
"10799"	"ENSDNOG00000033379"
